0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2202,ARENOSO,0802202,08022,0802202,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2203,BARRO,0802203,08022,0802203,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2204,SAIBRO,0802204,08022,0802204,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2205,CAULIM,0802205,08022,0802205,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2206,TERRA,0802206,08022,0802206,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2207,ATERRO,0802207,08022,0802207,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2208,CASCALHO,0802208,08022,0802208,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2209,"AREIA, TERRA, BARRO, SAIBRO, ETC.",0802209,08022,0802209,08022,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2301,"PEDRAS (BRITADA,MARROADA,PARALELEPIPEDO,ETC.)",0802301,08023,0802301,08023,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2302,PEDRA BRITADA,0802302,08023,0802302,08023,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2303,BRITA,0802303,08023,0802303,08023,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2304,PO DE PEDRA,0802304,08023,0802304,08023,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2305,PEDRA MARROADA,0802305,08023,0802305,08023,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2306,PEDRA DE ALICERCE,0802306,08023,0802306,08023,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2307,"PEDRAS (BRITADA, MARROADA, PARALELEPIPEDO, ETC.)",0802307,08023,0802307,08023,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2401,PORTAO,0802401,08024,0802401,08024,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2402,PORTAO DE FERRO,0802402,08024,0802402,08024,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2403,PORTAO ELETRONICO,0802403,08024,0802403,08024,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2501,INPS DE OBRA,0802501,08025,0802501,08025,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2601,BASCULANTE,0802601,08026,0802601,08026,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2701,COLA (EXCETO DUREPOX),0802701,08027,0802701,08027,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2702,COLA DE MADEIRA,0802702,08027,0802702,08027,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2703,COLA SUPER BOND,0802703,08027,0802703,08027,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2704,SUPER BOND,0802704,08027,0802704,08027,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2705,COLA DE SAPATEIRO,0802705,08027,0802705,08027,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2801,ARGAMASSA,0802801,08028,0802801,08028,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2802,REJUNTE,0802802,08028,0802802,08028,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2901,"TELHAS (BARRO,AMIANTO,FIBRA,ALUMINIO,ETC.)",0802901,08029,0802901,08029,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,2902,"TELHAS (BARRO, AMIANTO, FIBRA, ALUMINIO, ETC.)",0802902,08029,0802902,08029,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3001,SOLEIRA E PARAPEITO DE JANELA DE QUALQUER MATERIAL,0803001,08030,0803001,08030,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3002,PARAPEITO DE JANELA DE QUALQUER MATERIAL,0803002,08030,0803002,08030,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3101,PEDRA MARMORE PARA PIA,0803101,08031,0803101,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3102,MARMORE (PEDRA) PARA PIA,0803102,08031,0803102,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3103,BALCAO DE MARMORE PARA PIA,0803103,08031,0803103,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3104,BALCAO DE PIA,0803104,08031,0803104,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3105,BALCAO DE COZINHA,0803105,08031,0803105,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3106,GRANITO (PEDRA) PARA PIA,0803106,08031,0803106,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3107,BALCAO DE GRANITO PARA PIA,0803107,08031,0803107,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3108,BALCAO,0803108,08031,0803108,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3109,PIA DE COZINHA,0803109,08031,0803109,08031,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3201,CAIXA DE AGUA DE QUALQUER MATERIAL,0803201,08032,0803201,08032,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3202,TAMPA DE CAIXA DE AGUA,0803202,08032,0803202,08032,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3203,CAIXA DE AGUA,0803203,08032,0803203,08032,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3301,GRADE DE FERRO,0803301,08033,0803301,08033,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3401,BLOCO DE CIMENTO,0803401,08034,0803401,08034,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3402,BLOCKET (BLOCO DE CIMENTO),0803402,08034,0803402,08034,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3501,BOX DE BANHEIRO DE QUALQUER MATERIAL,0803501,08035,0803501,08035,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3601,TANQUE DE QUALQUER MATERIAL,0803601,08036,0803601,08036,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3701,PORTAL,0803701,08037,0803701,08037,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3801,CAIXA DE LUZ (PADRAO),0803801,08038,0803801,08038,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,3901,CAIXA DE DESCARGA,0803901,08039,0803901,08039,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4001,GESSO,0804001,08040,0804001,08040,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4101,ESPELHO DE BANHEIRO,0804101,08041,0804101,08041,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4201,MANILHA,0804201,08042,0804201,08042,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4301,"PLACA,ANEL,VIGA,PALANQUE,ETC. DE CIMENTO OU CONCRETO",0804301,08043,0804301,08043,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4302,ANEL DE CIMENTO OU CONCRETO,0804302,08043,0804302,08043,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4303,VIGA DE CIMENTO OU CONCRETO,0804303,08043,0804303,08043,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4304,PALANQUE DE CIMENTO OU CONCRETO,0804304,08043,0804304,08043,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4305,PLACA DE CIMENTO OU CONCRETO,0804305,08043,0804305,08043,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4401,CAIXA DE REGISTRO DE AGUA,0804401,08044,0804401,08044,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4501,MATERIAL PLASTICO PARA COBERTURA,0804501,08045,0804501,08045,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4502,TOLDO PLASTICO,0804502,08045,0804502,08045,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4503,PLASTICO (MATERIAL PARA COBERTURA),0804503,08045,0804503,08045,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4504,TOLDO DE LONA,0804504,08045,0804504,08045,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4601,DUREPOX,0804601,08046,0804601,08046,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4602,EPOX (COLA),0804602,08046,0804602,08046,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4701,CUBA PARA PIA (QUALQUER MATERIAL),0804701,08047,0804701,08047,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4702,PIA (CUBA) DE QUALQUER MATERIAL,0804702,08047,0804702,08047,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4801,CALHA,0804801,08048,0804801,08048,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,4901,ESQUADRIA,0804901,08049,0804901,08049,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5001,FORMICA (FOLHA),0805001,08050,0805001,08050,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5002,FOLHA DE FORMICA,0805002,08050,0805002,08050,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5101,POSTE (CIMENTO),0805101,08051,0805101,08051,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5201,CUPINICIDA,0805201,08052,0805201,08052,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5202,VENENO CONTRA CUPIM (CUPINICIDA),0805202,08052,0805202,08052,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5301,PRODUTOS PARA PISCINA,0805301,08053,0805301,08053,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5302,CLORO PARA PISCINA,0805302,08053,0805302,08053,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5303,SULFATO DE ALUMINIO PARA PISCINA,0805303,08053,0805303,08053,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5501,ESCADA CARACOL,0805501,08055,0805501,08055,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5601,IMPERMEABILIZANTE,0805601,08056,0805601,08056,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5602,MASSA DE VEDACAO DE TELHA,0805602,08056,0805602,08056,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5701,PALHA PARA COBERTURA,0805701,08057,0805701,08057,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5702,SAPE PARA COBERTURA,0805702,08057,0805702,08057,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,5901,MASSA DE FIXACAO E VEDACAO DE VIDRO,0805901,08059,0805901,08059,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,6101,BANDEIRA DE JANELA,0806101,08061,0806101,08061,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,6201,CONCRETO USINADO,0806201,08062,0806201,08062,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,6401,TETO SOLAR,0806401,08064,0806401,08064,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,6701,FIXOTAC,0806701,08067,0806701,08067,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,6901,LATA VAZIA (USADA EM CONSTRUCAO),0806901,08069,0806901,08069,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,7001,RUFO DE TELHADO,0807001,08070,0807001,08070,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,7002,RUFO PARA TELHADO,0807002,08070,0807002,08070,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,7101,OXIDO DE FERRO (PARA PISO DE CERAMICA),0807101,08071,0807101,08071,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,7301,LIXEIRA METALICA,0807301,08073,0807301,08073,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8001,MANUTENCAO DE JAZIGO,0808001,08080,0808001,08080,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8101,EXUMACAO,0808101,08081,0808101,08081,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8201,PLACA DE JAZIGO,0808201,08082,0808201,08082,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8301,CONDOMINIO DE JAZIGO,0808301,08083,0808301,08083,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8302,TAXA DE CONDOMINIO DE JAZIGO,0808302,08083,0808302,08083,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8401,FORRO PARA COBERTURA (INDETERMINADO),0808401,08084,0808401,08084,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8402,FORRO DE GESSO,0808402,08084,0808402,08084,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8403,FORRO DE MADEIRA,0808403,08084,0808403,08084,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8404,FORRO DE PVC,0808404,08084,0808404,08084,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,8501,BOIA DE CAIXA DE AGUA,0808501,08085,0808501,08085,,32001,32001,32001,Manutencao_do_lar
2002,08,Quadro 8 - Despesas com Manutenção e Reparos com o Domicílio,8,,9801,AGREGADO,0809801,08098,0809801,08098,16103,32001,32001,32001,Manutencao_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,101,CONSERTO DE MOVEIS,0900101,09001,0900101,09001,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,102,REFORMA DE MOVEIS,0900102,09001,0900102,09001,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,201,MANUTENCAO DE MOVEIS,0900201,09002,0900201,09002,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,301,CONSERTO DE ASPIRADOR DE PO (PECA+MAO-DE-OBRA),0900301,09003,0900301,09003,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,601,MANUTENCAO DE APARELHOS DOMESTICOS,0900601,09006,0900601,09006,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,602,MANUTENCAO DE MOTO-BOMBA (POCO ARTESIANO),0900602,09006,0900602,09006,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,701,CONSERTO DE MOTO-BOMBA (PECA+MAO-DE-OBRA),0900701,09007,0900701,09007,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,801,CONSERTO DE FERRO ELETRICO (PECA+MAO-DE-OBRA),0900801,09008,0900801,09008,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,901,MANUTENCAO DE UTENSILIOS DOMESTICOS,0900901,09009,0900901,09009,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,902,MANUTENCAO DE CAIXA DE AGUA,0900902,09009,0900902,09009,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,903,LIMPEZA DE CAIXA DE AGUA (MANUTENCAO),0900903,09009,0900903,09009,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,904,LIMPEZA DE FOSSA,0900904,09009,0900904,09009,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,905,LIMPEZA DE CARPETE,0900905,09009,0900905,09009,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,906,MANUTENCAO DE UTENSILIOS DOMESTICOS NAO ELETRICOS,0900906,09009,0900906,09009,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,907,MANUTENCAO DE UTENSILIOS DOMESTICO,0900907,09009,0900907,09009,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,1001,CONSERTO DE FERRO ELETRICO (PECA),0901001,09010,0901001,09010,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,1002,CONSERTO DE FERRO ELETRICO (MAO-DE-OBRA),0901002,09010,0901002,09010,,32005,32005,32005,Consertos_de_artigos_do_lar
2002,09,Quadro 9 - Despesas com Conserto e Manutenção de Utensílios Doméstico,9,,1201,CONSERTO DE UTENSILIOS DOMESTICOS (EXCETO ELETRICOS),0901201,09012,0901201,09012,,32005,32005,32005,Consertos_de_artigos_do_lar
